"","name","year","month","day","hour","lat","long","status","category","wind","pressure","ts_diameter","hu_diameter"
"2488","Hortense",1996,9,3,18,14.9,-42.7,"tropical depression","-1",30,1006,NA,NA
"2489","Hortense",1996,9,4,0,14.8,-44.1,"tropical depression","-1",30,1006,NA,NA
"2490","Hortense",1996,9,4,6,14.7,-45.4,"tropical depression","-1",30,1006,NA,NA
"2491","Hortense",1996,9,4,12,14.6,-46.6,"tropical depression","-1",30,1006,NA,NA
"2492","Hortense",1996,9,4,18,14.7,-47.5,"tropical depression","-1",30,1006,NA,NA
"2493","Hortense",1996,9,5,0,14.9,-48.4,"tropical depression","-1",30,1006,NA,NA
"2494","Hortense",1996,9,5,6,14.8,-49.5,"tropical depression","-1",30,1006,NA,NA
"2495","Hortense",1996,9,5,12,14.5,-51.1,"tropical depression","-1",30,1006,NA,NA
"2496","Hortense",1996,9,5,18,14.3,-52.6,"tropical depression","-1",30,1006,NA,NA
"2497","Hortense",1996,9,6,0,14.4,-53.6,"tropical depression","-1",30,1006,NA,NA
"2498","Hortense",1996,9,6,6,14.6,-54.3,"tropical depression","-1",30,1006,NA,NA
"2499","Hortense",1996,9,6,12,14.7,-55.1,"tropical depression","-1",30,1006,NA,NA
"2500","Hortense",1996,9,6,18,14.9,-55.7,"tropical depression","-1",30,1006,NA,NA
"2501","Hortense",1996,9,7,0,15.2,-57,"tropical depression","-1",30,1006,NA,NA
"2502","Hortense",1996,9,9,6,16.1,-64.5,"hurricane","1",70,987,NA,NA
"2503","Hortense",1996,9,9,12,16.3,-65,"hurricane","1",70,985,NA,NA
"2504","Hortense",1996,9,9,18,16.6,-65.6,"hurricane","1",70,990,NA,NA
"2505","Hortense",1996,9,10,0,17.1,-66.1,"hurricane","1",70,989,NA,NA
"2506","Hortense",1996,9,10,6,18,-66.9,"hurricane","1",70,989,NA,NA
"2507","Hortense",1996,9,10,12,18.3,-67.8,"hurricane","1",65,989,NA,NA
"2508","Hortense",1996,9,10,18,18.9,-68.4,"hurricane","1",65,990,NA,NA
"2509","Hortense",1996,9,11,0,19.5,-68.9,"hurricane","1",70,982,NA,NA
"2510","Hortense",1996,9,11,6,20.1,-69.5,"hurricane","1",75,975,NA,NA
"2511","Hortense",1996,9,11,12,20.9,-70.1,"hurricane","2",90,971,NA,NA
"2512","Hortense",1996,9,11,18,21.6,-70.6,"hurricane","2",95,970,NA,NA
"2513","Hortense",1996,9,12,0,22.3,-71.1,"hurricane","3",100,967,NA,NA
"2514","Hortense",1996,9,12,6,23,-71.4,"hurricane","3",105,962,NA,NA
"2515","Hortense",1996,9,12,12,23.9,-71.8,"hurricane","4",115,959,NA,NA
"2516","Hortense",1996,9,12,18,24.7,-71.8,"hurricane","4",115,946,NA,NA
"2517","Hortense",1996,9,13,0,25.9,-71.5,"hurricane","4",120,935,NA,NA
"2518","Hortense",1996,9,13,6,27.2,-71.4,"hurricane","4",115,942,NA,NA
"2519","Hortense",1996,9,13,12,29,-70.9,"hurricane","3",100,948,NA,NA
"2520","Hortense",1996,9,13,18,31,-70.3,"hurricane","3",100,948,NA,NA
"2521","Hortense",1996,9,14,0,33.3,-69.5,"hurricane","2",90,948,NA,NA
"2522","Hortense",1996,9,14,6,35.9,-68.4,"hurricane","2",90,955,NA,NA
"2523","Hortense",1996,9,14,12,38.5,-67.1,"hurricane","2",85,960,NA,NA
"2524","Hortense",1996,9,14,18,42,-65.2,"hurricane","1",75,960,NA,NA
"2525","Hortense",1996,9,15,0,44.3,-63.3,"hurricane","1",70,970,NA,NA
"2526","Hortense",1996,9,15,3,44.8,-62.5,"hurricane","1",70,978,NA,NA
"2527","Hortense",1996,9,15,6,45.5,-61.5,"hurricane","1",65,980,NA,NA
"2528","Isidore",1996,9,24,12,8.6,-23.3,"tropical depression","-1",25,1008,NA,NA
"2529","Isidore",1996,9,24,18,9.2,-25.2,"tropical depression","-1",30,1008,NA,NA
"2530","Isidore",1996,9,25,0,9.9,-26.9,"tropical depression","-1",30,1006,NA,NA
"2531","Isidore",1996,9,26,6,11.7,-34.2,"hurricane","1",70,984,NA,NA
"2532","Isidore",1996,9,26,12,12.4,-35.8,"hurricane","1",70,980,NA,NA
"2533","Isidore",1996,9,26,18,12.8,-37.1,"hurricane","1",75,977,NA,NA
"2534","Isidore",1996,9,27,0,13.1,-38.6,"hurricane","1",80,974,NA,NA
"2535","Isidore",1996,9,27,6,13.7,-39.8,"hurricane","2",85,972,NA,NA
"2536","Isidore",1996,9,27,12,14.1,-41.1,"hurricane","2",90,968,NA,NA
"2537","Isidore",1996,9,27,18,14.9,-42.2,"hurricane","2",95,963,NA,NA
"2538","Isidore",1996,9,28,0,15.8,-42.9,"hurricane","3",100,960,NA,NA
"2539","Isidore",1996,9,28,6,16.7,-43.1,"hurricane","3",100,961,NA,NA
"2540","Isidore",1996,9,28,12,17.8,-43.2,"hurricane","2",95,965,NA,NA
"2541","Isidore",1996,9,28,18,19,-43.2,"hurricane","2",90,968,NA,NA
"2542","Isidore",1996,9,29,0,20,-42.9,"hurricane","2",85,973,NA,NA
"2543","Isidore",1996,9,29,6,20.8,-42.2,"hurricane","1",75,979,NA,NA
"2544","Isidore",1996,9,29,12,21.8,-41.3,"hurricane","1",70,982,NA,NA
"2545","Isidore",1996,9,29,18,22.6,-40.9,"hurricane","1",65,986,NA,NA
"2546","Isidore",1996,10,1,12,33.6,-40.4,"tropical depression","-1",30,1005,NA,NA
"2547","Isidore",1996,10,1,18,35.8,-40.3,"tropical depression","-1",30,1008,NA,NA
"2548","Josephine",1996,10,4,18,22.7,-96.2,"tropical depression","-1",25,1003,NA,NA
"2549","Josephine",1996,10,5,0,23,-96.1,"tropical depression","-1",30,1003,NA,NA
"2550","Josephine",1996,10,5,6,23.3,-96,"tropical depression","-1",30,1003,NA,NA
"2551","Josephine",1996,10,5,12,23.6,-95.8,"tropical depression","-1",30,1003,NA,NA
"2552","Josephine",1996,10,5,18,24.3,-95.5,"tropical depression","-1",30,1003,NA,NA
"2553","Josephine",1996,10,6,0,24.8,-95,"tropical depression","-1",30,1002,NA,NA
"2554","Josephine",1996,10,6,6,25,-94.5,"tropical depression","-1",30,1002,NA,NA
"2555","Josephine",1996,10,6,12,25.1,-93.5,"tropical depression","-1",30,1003,NA,NA
"2556","Kyle",1996,10,11,12,17.3,-86.5,"tropical depression","-1",30,1006,NA,NA
"2557","Kyle",1996,10,12,12,16,-88.1,"tropical depression","-1",30,1008,NA,NA
"2558","Kyle",1996,10,12,18,15.7,-88.4,"tropical depression","-1",25,1012,NA,NA
"2559","Lili",1996,10,14,12,12.8,-80.4,"tropical depression","-1",25,1006,NA,NA
"2560","Lili",1996,10,14,18,13.4,-80.9,"tropical depression","-1",25,1005,NA,NA
"2561","Lili",1996,10,15,0,14.1,-81.4,"tropical depression","-1",25,1005,NA,NA
"2562","Lili",1996,10,15,6,14.8,-81.9,"tropical depression","-1",25,1005,NA,NA
"2563","Lili",1996,10,15,12,15.4,-82.5,"tropical depression","-1",30,1004,NA,NA
"2564","Lili",1996,10,15,18,16.1,-83.1,"tropical depression","-1",30,1003,NA,NA
"2565","Lili",1996,10,16,0,16.8,-83.5,"tropical depression","-1",30,999,NA,NA
"2566","Lili",1996,10,17,12,19.6,-83.5,"hurricane","1",65,987,NA,NA
"2567","Lili",1996,10,17,18,20.5,-83.1,"hurricane","1",70,984,NA,NA
"2568","Lili",1996,10,18,0,21.3,-82.8,"hurricane","1",70,982,NA,NA
"2569","Lili",1996,10,18,6,21.8,-82.2,"hurricane","1",75,980,NA,NA
"2570","Lili",1996,10,18,9,22.3,-82,"hurricane","2",85,975,NA,NA
"2571","Lili",1996,10,18,12,22.4,-81.5,"hurricane","2",85,975,NA,NA
"2572","Lili",1996,10,18,18,22.5,-80,"hurricane","1",80,975,NA,NA
"2573","Lili",1996,10,19,0,23,-78.2,"hurricane","2",85,975,NA,NA
"2574","Lili",1996,10,19,6,23.5,-76.2,"hurricane","2",90,970,NA,NA
"2575","Lili",1996,10,19,12,24.4,-74,"hurricane","3",100,960,NA,NA
"2576","Lili",1996,10,19,18,25.5,-71.5,"hurricane","2",90,962,NA,NA
"2577","Lili",1996,10,20,0,26.9,-69,"hurricane","1",80,964,NA,NA
"2578","Lili",1996,10,20,6,28.3,-67,"hurricane","1",80,968,NA,NA
"2579","Lili",1996,10,20,12,29.6,-65,"hurricane","2",85,960,NA,NA
"2580","Lili",1996,10,20,18,30.7,-62.9,"hurricane","1",75,970,NA,NA
"2581","Lili",1996,10,21,0,31.9,-60.8,"hurricane","1",75,980,NA,NA
"2582","Lili",1996,10,21,6,33,-59.1,"hurricane","1",70,985,NA,NA
"2583","Lili",1996,10,21,12,33.7,-57.9,"hurricane","1",65,986,NA,NA
"2584","Lili",1996,10,21,18,34,-57,"hurricane","1",65,987,NA,NA
"2585","Lili",1996,10,22,0,34,-55.9,"hurricane","1",65,987,NA,NA
"2586","Lili",1996,10,22,6,33.8,-55.2,"hurricane","1",65,987,NA,NA
"2587","Lili",1996,10,22,12,33.7,-54.6,"hurricane","1",65,987,NA,NA
"2588","Lili",1996,10,22,18,33.5,-54,"hurricane","1",65,987,NA,NA
"2589","Lili",1996,10,23,0,33.4,-53.9,"hurricane","1",65,987,NA,NA
"2590","Lili",1996,10,23,6,33.2,-53.8,"hurricane","1",65,985,NA,NA
"2591","Lili",1996,10,23,12,33.1,-53.7,"hurricane","1",65,981,NA,NA
"2592","Lili",1996,10,23,18,33.3,-53.2,"hurricane","1",70,979,NA,NA
"2593","Lili",1996,10,24,0,33.7,-52.8,"hurricane","1",70,979,NA,NA
"2594","Lili",1996,10,24,6,34,-52.5,"hurricane","1",70,979,NA,NA
"2595","Lili",1996,10,24,12,34,-51.9,"hurricane","1",70,979,NA,NA
"2596","Lili",1996,10,24,18,34.1,-51.2,"hurricane","1",75,979,NA,NA
"2597","Lili",1996,10,25,0,34.3,-49.9,"hurricane","1",80,977,NA,NA
"2598","Lili",1996,10,25,6,35,-47.8,"hurricane","1",80,973,NA,NA
"2599","Lili",1996,10,25,12,35.8,-45.4,"hurricane","2",85,970,NA,NA
"2600","Lili",1996,10,25,18,37.2,-43.3,"hurricane","1",80,971,NA,NA
"2601","Lili",1996,10,26,0,38.1,-41,"hurricane","1",75,975,NA,NA
"2602","Lili",1996,10,26,6,39.2,-38.8,"hurricane","1",70,978,NA,NA
"2603","Lili",1996,10,26,12,40.5,-35.8,"hurricane","1",65,979,NA,NA
"2604","Marco",1996,11,16,18,17,-79,"tropical depression","-1",30,1007,NA,NA
"2605","Marco",1996,11,17,0,16.8,-79.8,"tropical depression","-1",30,1007,NA,NA
"2606","Marco",1996,11,17,6,16.3,-80.5,"tropical depression","-1",30,1007,NA,NA
"2607","Marco",1996,11,17,12,15.8,-80.8,"tropical depression","-1",30,1007,NA,NA
"2608","Marco",1996,11,17,18,15,-81,"tropical depression","-1",30,1006,NA,NA
"2609","Marco",1996,11,18,0,14.9,-81,"tropical depression","-1",30,1006,NA,NA
"2610","Marco",1996,11,18,6,14.7,-81,"tropical depression","-1",30,1005,NA,NA
"2611","Marco",1996,11,18,12,14.6,-81,"tropical depression","-1",30,1004,NA,NA
"2612","Marco",1996,11,18,18,14.5,-81,"tropical depression","-1",30,1003,NA,NA
"2613","Marco",1996,11,19,0,14.2,-81,"tropical depression","-1",30,1001,NA,NA
"2614","Marco",1996,11,20,6,13.8,-78.5,"hurricane","1",65,983,NA,NA
"2615","Marco",1996,11,20,12,14.2,-77.8,"hurricane","1",65,989,NA,NA
"2616","Marco",1996,11,23,18,15.6,-74.8,"tropical depression","-1",30,1000,NA,NA
"2617","Marco",1996,11,24,0,15.8,-76,"tropical depression","-1",30,1002,NA,NA
"2618","Marco",1996,11,24,6,15.9,-77,"tropical depression","-1",30,1003,NA,NA
"2619","Marco",1996,11,26,12,20.1,-84.3,"tropical depression","-1",30,1010,NA,NA
"2620","Marco",1996,11,26,18,19.6,-84.8,"tropical depression","-1",25,1010,NA,NA
"2621","Ana",1997,6,30,12,32,-77.2,"tropical depression","-1",30,1013,NA,NA
"2622","Ana",1997,6,30,18,32,-76.6,"tropical depression","-1",30,1011,NA,NA
"2623","Ana",1997,7,1,0,31.9,-76,"tropical depression","-1",30,1009,NA,NA
"2624","Ana",1997,7,3,18,36.1,-67.5,"tropical depression","-1",30,1002,NA,NA
"2625","Ana",1997,7,4,0,36.9,-66.2,"tropical depression","-1",25,1003,NA,NA
"2626","Bill",1997,7,11,6,30.4,-69.9,"tropical depression","-1",30,1014,NA,NA
"2627","Bill",1997,7,12,12,37.9,-61.1,"hurricane","1",65,987,NA,NA
"2628","Bill",1997,7,12,15,38.8,-60,"hurricane","1",65,986,NA,NA
"2629","Bill",1997,7,12,18,39.6,-58.4,"hurricane","1",65,987,NA,NA
"2630","Claudette",1997,7,13,6,31.3,-73.3,"tropical depression","-1",25,1011,NA,NA
"2631","Claudette",1997,7,13,12,31.6,-73.1,"tropical depression","-1",30,1008,NA,NA
"2632","Claudette",1997,7,16,0,36.7,-64.9,"tropical depression","-1",30,1009,NA,NA
"2633","Danny",1997,7,16,12,27.4,-92.6,"tropical depression","-1",25,1013,NA,NA
"2634","Danny",1997,7,16,18,27.5,-92.5,"tropical depression","-1",30,1013,NA,NA
"2635","Danny",1997,7,17,0,27.7,-92.3,"tropical depression","-1",30,1011,NA,NA
"2636","Danny",1997,7,17,6,27.9,-92,"tropical depression","-1",30,1007,NA,NA
"2637","Danny",1997,7,18,6,29.2,-89.9,"hurricane","1",65,992,NA,NA
"2638","Danny",1997,7,18,9,29.3,-89.7,"hurricane","1",65,989,NA,NA
"2639","Danny",1997,7,18,12,29.5,-89.4,"hurricane","1",70,990,NA,NA
"2640","Danny",1997,7,18,18,29.7,-89,"hurricane","1",70,988,NA,NA
"2641","Danny",1997,7,19,0,29.8,-88.4,"hurricane","1",70,984,NA,NA
"2642","Danny",1997,7,19,6,30.1,-88.1,"hurricane","1",65,987,NA,NA
"2643","Danny",1997,7,19,10,30.2,-88.1,"hurricane","1",70,984,NA,NA
"2644","Danny",1997,7,19,12,30.3,-88,"hurricane","1",70,984,NA,NA
"2645","Danny",1997,7,19,18,30.4,-87.9,"hurricane","1",65,986,NA,NA
"2646","Danny",1997,7,20,18,30.8,-87.4,"tropical depression","-1",30,1004,NA,NA
"2647","Danny",1997,7,21,0,31,-87.5,"tropical depression","-1",25,1006,NA,NA
"2648","Danny",1997,7,21,6,31.3,-87.6,"tropical depression","-1",20,1009,NA,NA
"2649","Danny",1997,7,21,12,31.7,-87.6,"tropical depression","-1",20,1010,NA,NA
"2650","Danny",1997,7,21,18,32.1,-87.2,"tropical depression","-1",20,1011,NA,NA
"2651","Danny",1997,7,22,0,32.9,-87.1,"tropical depression","-1",20,1011,NA,NA
"2652","Danny",1997,7,22,6,33.2,-86.8,"tropical depression","-1",20,1012,NA,NA
"2653","Danny",1997,7,22,12,33.4,-86.6,"tropical depression","-1",20,1013,NA,NA
"2654","Danny",1997,7,22,18,33.7,-86.3,"tropical depression","-1",20,1013,NA,NA
"2655","Danny",1997,7,23,0,34,-86,"tropical depression","-1",20,1012,NA,NA
"2656","Danny",1997,7,23,6,34.1,-85.2,"tropical depression","-1",20,1012,NA,NA
"2657","Danny",1997,7,23,12,34.2,-84.5,"tropical depression","-1",20,1012,NA,NA
"2658","Danny",1997,7,23,18,34.3,-83.7,"tropical depression","-1",20,1012,NA,NA
"2659","Danny",1997,7,24,0,34.4,-82.4,"tropical depression","-1",20,1012,NA,NA
"2660","Danny",1997,7,24,6,34.6,-80.7,"tropical depression","-1",20,1010,NA,NA
"2661","Danny",1997,7,24,12,35.2,-79.2,"tropical depression","-1",30,1004,NA,NA
"2662","AL061997",1997,7,17,6,12,-51.5,"tropical depression","-1",25,1009,NA,NA
"2663","AL061997",1997,7,17,12,12.5,-52.7,"tropical depression","-1",30,1008,NA,NA
"2664","AL061997",1997,7,17,18,13,-54,"tropical depression","-1",30,1009,NA,NA
"2665","AL061997",1997,7,18,0,13.6,-55.3,"tropical depression","-1",30,1009,NA,NA
"2666","AL061997",1997,7,18,6,14.1,-56.6,"tropical depression","-1",30,1011,NA,NA
"2667","AL061997",1997,7,18,12,14.6,-57.8,"tropical depression","-1",30,1012,NA,NA
"2668","AL061997",1997,7,18,18,14.8,-58.9,"tropical depression","-1",30,1013,NA,NA
"2669","AL061997",1997,7,19,0,15,-60,"tropical depression","-1",25,1013,NA,NA
"2670","Erika",1997,9,3,6,10.9,-44.1,"tropical depression","-1",30,1006,NA,NA
"2671","Erika",1997,9,3,12,11.5,-45.5,"tropical depression","-1",30,1005,NA,NA
"2672","Erika",1997,9,4,18,15.2,-53.7,"hurricane","1",65,999,NA,NA
"2673","Erika",1997,9,5,0,15.6,-55.3,"hurricane","1",65,998,NA,NA
"2674","Erika",1997,9,5,6,16,-56.4,"hurricane","1",65,997,NA,NA
"2675","Erika",1997,9,5,12,16.4,-57.4,"hurricane","1",65,996,NA,NA
"2676","Erika",1997,9,5,18,17,-58.3,"hurricane","1",65,990,NA,NA
"2677","Erika",1997,9,6,0,17.5,-59.2,"hurricane","1",65,988,NA,NA
"2678","Erika",1997,9,6,6,18.1,-60,"hurricane","1",70,986,NA,NA
"2679","Erika",1997,9,6,12,18.6,-60.9,"hurricane","1",70,982,NA,NA
"2680","Erika",1997,9,6,18,19,-61.7,"hurricane","1",75,980,NA,NA
"2681","Erika",1997,9,7,0,19.4,-62.4,"hurricane","1",75,979,NA,NA
"2682","Erika",1997,9,7,6,19.7,-62.8,"hurricane","1",75,978,NA,NA
"2683","Erika",1997,9,7,12,20.2,-63.1,"hurricane","1",75,975,NA,NA
"2684","Erika",1997,9,7,18,20.6,-63.2,"hurricane","2",90,970,NA,NA
"2685","Erika",1997,9,8,0,21.2,-63.2,"hurricane","2",95,966,NA,NA
"2686","Erika",1997,9,8,6,21.8,-63.2,"hurricane","3",100,961,NA,NA
"2687","Erika",1997,9,8,12,22.5,-62.9,"hurricane","3",105,957,NA,NA
"2688","Erika",1997,9,8,18,23.2,-62.5,"hurricane","3",110,952,NA,NA
"2689","Erika",1997,9,9,0,24.1,-62,"hurricane","3",110,948,NA,NA
"2690","Erika",1997,9,9,6,25.2,-61.4,"hurricane","3",110,946,NA,NA
"2691","Erika",1997,9,9,12,26.5,-60.8,"hurricane","3",110,947,NA,NA
"2692","Erika",1997,9,9,18,27.9,-60.2,"hurricane","3",110,951,NA,NA
"2693","Erika",1997,9,10,0,29.3,-59.6,"hurricane","3",105,955,NA,NA
"2694","Erika",1997,9,10,6,30.8,-58.9,"hurricane","3",100,960,NA,NA
"2695","Erika",1997,9,10,12,32.2,-58.3,"hurricane","2",95,965,NA,NA
"2696","Erika",1997,9,10,18,33.6,-57.5,"hurricane","2",90,970,NA,NA
"2697","Erika",1997,9,11,0,34.8,-56.4,"hurricane","1",80,973,NA,NA
"2698","Erika",1997,9,11,6,35.7,-55.1,"hurricane","1",75,977,NA,NA
"2699","Erika",1997,9,11,12,36.4,-53.6,"hurricane","1",70,984,NA,NA
"2700","Erika",1997,9,11,18,37.1,-51.9,"hurricane","1",65,988,NA,NA
"2701","Fabian",1997,10,4,18,24.2,-64.5,"tropical depression","-1",25,1009,NA,NA
"2702","Fabian",1997,10,5,0,24.7,-64.3,"tropical depression","-1",25,1009,NA,NA
"2703","Fabian",1997,10,5,6,25.2,-64,"tropical depression","-1",25,1009,NA,NA
"2704","Fabian",1997,10,5,12,25.7,-63.5,"tropical depression","-1",30,1007,NA,NA
"2705","Alex",1998,7,27,12,11.3,-25.4,"tropical depression","-1",25,1009,NA,NA
"2706","Alex",1998,7,27,18,11.7,-27.2,"tropical depression","-1",25,1009,NA,NA
"2707","Alex",1998,7,28,0,12.2,-29.2,"tropical depression","-1",25,1009,NA,NA
"2708","Alex",1998,7,28,6,12.6,-31.3,"tropical depression","-1",25,1008,NA,NA
"2709","Alex",1998,7,28,12,12.9,-33.3,"tropical depression","-1",30,1007,NA,NA
"2710","Alex",1998,7,28,18,13.1,-35.1,"tropical depression","-1",30,1006,NA,NA
"2711","Alex",1998,8,2,18,21,-59.3,"tropical depression","-1",30,1014,NA,NA
"2712","Bonnie",1998,8,19,12,14.7,-48.1,"tropical depression","-1",25,1009,NA,NA
"2713","Bonnie",1998,8,19,18,15.4,-50.1,"tropical depression","-1",30,1009,NA,NA
"2714","Bonnie",1998,8,20,0,16.2,-52.2,"tropical depression","-1",30,1009,NA,NA
"2715","Bonnie",1998,8,20,6,16.9,-54.7,"tropical depression","-1",30,1008,NA,NA
"2716","Bonnie",1998,8,22,0,21.1,-67.3,"hurricane","1",65,991,NA,NA
"2717","Bonnie",1998,8,22,6,21.8,-68.7,"hurricane","1",70,989,NA,NA
"2718","Bonnie",1998,8,22,12,22.3,-69.8,"hurricane","1",75,980,NA,NA
"2719","Bonnie",1998,8,22,18,23,-70.5,"hurricane","2",85,970,NA,NA
"2720","Bonnie",1998,8,23,0,23.4,-71,"hurricane","2",90,962,NA,NA
"2721","Bonnie",1998,8,23,6,23.8,-71.3,"hurricane","2",95,960,NA,NA
"2722","Bonnie",1998,8,23,12,24.1,-71.5,"hurricane","3",100,958,NA,NA
"2723","Bonnie",1998,8,23,18,24.4,-71.7,"hurricane","3",100,955,NA,NA
"2724","Bonnie",1998,8,24,0,24.8,-71.8,"hurricane","3",100,954,NA,NA
"2725","Bonnie",1998,8,24,6,25.2,-72.1,"hurricane","3",100,960,NA,NA
"2726","Bonnie",1998,8,24,12,25.6,-72.4,"hurricane","3",100,962,NA,NA
"2727","Bonnie",1998,8,24,18,26.1,-72.8,"hurricane","3",100,962,NA,NA
"2728","Bonnie",1998,8,25,0,26.9,-73.2,"hurricane","3",100,963,NA,NA
"2729","Bonnie",1998,8,25,6,27.8,-73.8,"hurricane","3",100,962,NA,NA
"2730","Bonnie",1998,8,25,12,28.8,-74.7,"hurricane","3",100,963,NA,NA
"2731","Bonnie",1998,8,25,18,29.8,-75.6,"hurricane","3",100,963,NA,NA
"2732","Bonnie",1998,8,26,0,30.8,-76.4,"hurricane","3",100,958,NA,NA
"2733","Bonnie",1998,8,26,6,31.7,-77.3,"hurricane","3",100,964,NA,NA
"2734","Bonnie",1998,8,26,12,32.7,-77.8,"hurricane","3",100,965,NA,NA
"2735","Bonnie",1998,8,26,18,33.4,-77.8,"hurricane","3",100,962,NA,NA
"2736","Bonnie",1998,8,27,0,34,-77.7,"hurricane","2",95,963,NA,NA
"2737","Bonnie",1998,8,27,4,34.4,-77.7,"hurricane","2",95,964,NA,NA
"2738","Bonnie",1998,8,27,6,34.5,-77.5,"hurricane","2",85,965,NA,NA
"2739","Bonnie",1998,8,27,12,34.9,-77.1,"hurricane","1",75,974,NA,NA
"2740","Bonnie",1998,8,28,0,35.8,-75.9,"hurricane","1",65,983,NA,NA
"2741","Bonnie",1998,8,28,6,36.2,-75.1,"hurricane","1",75,985,NA,NA
"2742","Bonnie",1998,8,28,12,36.7,-74.3,"hurricane","1",65,990,NA,NA
"2743","Charley",1998,8,21,6,25.3,-92.3,"tropical depression","-1",25,1008,NA,NA
"2744","Charley",1998,8,21,12,25.4,-93.8,"tropical depression","-1",30,1008,NA,NA
"2745","Charley",1998,8,22,18,28.3,-98.1,"tropical depression","-1",30,1003,NA,NA
"2746","Charley",1998,8,23,0,28.5,-98.7,"tropical depression","-1",25,1005,NA,NA
"2747","Charley",1998,8,23,6,28.7,-99.3,"tropical depression","-1",20,1006,NA,NA
"2748","Charley",1998,8,23,12,28.8,-99.9,"tropical depression","-1",20,1007,NA,NA
"2749","Charley",1998,8,23,18,29.1,-100.6,"tropical depression","-1",20,1008,NA,NA
"2750","Charley",1998,8,24,0,29.4,-101.2,"tropical depression","-1",20,1008,NA,NA
"2751","Danielle",1998,8,24,6,13.4,-34.3,"tropical depression","-1",25,1007,NA,NA
"2752","Danielle",1998,8,24,12,13.8,-36.1,"tropical depression","-1",30,1006,NA,NA
"2753","Danielle",1998,8,25,12,16.2,-43.3,"hurricane","1",65,990,NA,NA
"2754","Danielle",1998,8,25,18,16.9,-45.3,"hurricane","1",75,982,NA,NA
"2755","Danielle",1998,8,26,0,17.6,-47.3,"hurricane","1",80,980,NA,NA
"2756","Danielle",1998,8,26,6,18.4,-49.1,"hurricane","2",90,975,NA,NA
"2757","Danielle",1998,8,26,12,19.1,-51.1,"hurricane","2",85,980,NA,NA
"2758","Danielle",1998,8,26,18,19.7,-52.8,"hurricane","1",80,985,NA,NA
"2759","Danielle",1998,8,27,0,20.1,-54.9,"hurricane","1",80,993,NA,NA
"2760","Danielle",1998,8,27,6,20.6,-56.7,"hurricane","2",85,994,NA,NA
"2761","Danielle",1998,8,27,12,21.2,-58.5,"hurricane","2",90,994,NA,NA
"2762","Danielle",1998,8,27,18,21.8,-60.1,"hurricane","2",85,994,NA,NA
"2763","Danielle",1998,8,28,0,22.4,-61.7,"hurricane","1",80,992,NA,NA
"2764","Danielle",1998,8,28,6,22.7,-63.2,"hurricane","1",80,992,NA,NA
"2765","Danielle",1998,8,28,12,23,-64.4,"hurricane","1",80,989,NA,NA
"2766","Danielle",1998,8,28,18,23.4,-65.7,"hurricane","1",80,986,NA,NA
"2767","Danielle",1998,8,29,0,23.9,-66.9,"hurricane","1",75,989,NA,NA
"2768","Danielle",1998,8,29,6,24.3,-68.2,"hurricane","1",70,990,NA,NA
"2769","Danielle",1998,8,29,12,24.8,-69.4,"hurricane","1",70,988,NA,NA
"2770","Danielle",1998,8,29,18,25.4,-70.5,"hurricane","1",70,987,NA,NA
"2771","Danielle",1998,8,30,0,25.9,-71.4,"hurricane","1",65,987,NA,NA
"2772","Danielle",1998,8,30,6,26.4,-72.2,"hurricane","1",65,988,NA,NA
"2773","Danielle",1998,8,30,12,26.9,-73.1,"hurricane","1",65,990,NA,NA
"2774","Danielle",1998,8,30,18,27.5,-73.9,"hurricane","1",65,987,NA,NA
"2775","Danielle",1998,8,31,0,27.9,-74.1,"hurricane","1",70,983,NA,NA
"2776","Danielle",1998,8,31,6,28.4,-74.3,"hurricane","1",75,980,NA,NA
"2777","Danielle",1998,8,31,12,29.2,-74.1,"hurricane","2",90,977,NA,NA
"2778","Danielle",1998,8,31,18,30,-73.7,"hurricane","2",85,975,NA,NA
"2779","Danielle",1998,9,1,0,30.9,-73.3,"hurricane","2",85,973,NA,NA
"2780","Danielle",1998,9,1,6,31.7,-72.7,"hurricane","2",85,972,NA,NA
"2781","Danielle",1998,9,1,12,32.2,-72,"hurricane","2",85,968,NA,NA
"2782","Danielle",1998,9,1,18,32.9,-70.7,"hurricane","2",90,965,NA,NA
"2783","Danielle",1998,9,2,0,33.7,-69.1,"hurricane","1",80,967,NA,NA
"2784","Danielle",1998,9,2,6,34.6,-67.6,"hurricane","1",75,970,NA,NA
"2785","Danielle",1998,9,2,12,36,-65.4,"hurricane","1",70,975,NA,NA
"2786","Danielle",1998,9,2,18,37.9,-63.1,"hurricane","1",70,975,NA,NA
"2787","Danielle",1998,9,3,0,39.9,-60.1,"hurricane","1",70,970,NA,NA
"2788","Danielle",1998,9,3,6,42.1,-57.5,"hurricane","1",70,960,NA,NA
"2789","Danielle",1998,9,3,12,43.4,-54.8,"hurricane","1",70,965,NA,NA
"2790","Danielle",1998,9,3,18,44.6,-51.9,"hurricane","1",65,965,NA,NA
"2791","Georges",1998,9,15,12,9.7,-25.1,"tropical depression","-1",30,1009,NA,NA
"2792","Georges",1998,9,15,18,9.8,-26.5,"tropical depression","-1",30,1009,NA,NA
"2793","Georges",1998,9,16,0,10,-28.1,"tropical depression","-1",30,1009,NA,NA
"2794","Georges",1998,9,16,6,10.3,-29.7,"tropical depression","-1",30,1009,NA,NA
"2795","Georges",1998,9,17,18,12.3,-40,"hurricane","1",65,987,NA,NA
